5029,MRS,User 5029,1988-08-01 00:00:00,0
5030,MR,User 5030,1970-12-01 00:00:00,0
5031,MRS,User 5031,2001-11-01 00:00:00,1
5032,MR,User 5032,2001-08-01 00:00:00,0
5033,MRS,User 5033,1990-08-01 00:00:00,0
5034,MR,User 5034,1978-03-01 00:00:00,1
5035,MRS,User 5035,1990-09-01 00:00:00,0
5036,MR,User 5036,2006-12-01 00:00:00,0
5037,MRS,User 5037,2009-06-01 00:00:00,1
5038,MR,User 5038,1972-11-01 00:00:00,0
5039,MRS,User 5039,1990-09-01 00:00:00,0
5040,MR,User 5040,1981-07-01 00:00:00,1
5041,MRS,User 5041,2007-02-01 00:00:00,0
5042,MR,User 5042,1995-11-01 00:00:00,0
5043,MRS,User 5043,1987-09-01 00:00:00,1
5044,MR,User 5044,1980-12-01 00:00:00,0
5045,MRS,User 5045,1971-05-01 00:00:00,0
5046,MR,User 5046,1985-09-01 00:00:00,1
5047,MRS,User 5047,2002-08-01 00:00:00,0
5048,MR,User 5048,2002-09-01 00:00:00,0
5049,MRS,User 5049,1993-07-01 00:00:00,1
5050,MR,User 5050,1989-09-01 00:00:00,0
5051,MRS,User 5051,1997-11-01 00:00:00,0
5052,MR,User 5052,2008-03-01 00:00:00,1
5053,MRS,User 5053,1994-01-01 00:00:00,0
5054,MR,User 5054,1975-05-01 00:00:00,0
5055,MRS,User 5055,2007-12-01 00:00:00,1
5056,MR,User 5056,1976-11-01 00:00:00,0
5057,MRS,User 5057,1973-10-01 00:00:00,0
5058,MR,User 5058,2009-09-01 00:00:00,1
5059,MRS,User 5059,1990-07-01 00:00:00,0
5060,MR,User 5060,1995-01-01 00:00:00,0
5061,MRS,User 5061,1991-11-01 00:00:00,1
5062,MR,User 5062,2004-01-01 00:00:00,0
5063,MRS,User 5063,1991-04-01 00:00:00,0
5064,MR,User 5064,1974-01-01 00:00:00,1
5065,MRS,User 5065,2009-09-01 00:00:00,0
5066,MR,User 5066,1989-08-01 00:00:00,0
5067,MRS,User 5067,1990-06-01 00:00:00,1
5068,MR,User 5068,1971-10-01 00:00:00,0
5069,MRS,User 5069,2000-08-01 00:00:00,0
5070,MR,User 5070,1992-07-01 00:00:00,1
5071,MRS,User 5071,1990-10-01 00:00:00,0
5072,MR,User 5072,2006-01-01 00:00:00,0
5073,MRS,User 5073,2004-08-01 00:00:00,1
5074,MR,User 5074,1993-03-01 00:00:00,0
5075,MRS,User 5075,1981-12-01 00:00:00,0
5076,MR,User 5076,2001-11-01 00:00:00,1
5077,MRS,User 5077,2009-11-01 00:00:00,0
5078,MR,User 5078,1990-06-01 00:00:00,0
5079,MRS,User 5079,1994-01-01 00:00:00,1
5080,MR,User 5080,1987-01-01 00:00:00,0
5081,MRS,User 5081,1982-12-01 00:00:00,0
5082,MR,User 5082,1983-08-01 00:00:00,1
5083,MRS,User 5083,1999-01-01 00:00:00,0
5084,MR,User 5084,1990-12-01 00:00:00,0
5085,MRS,User 5085,1987-08-01 00:00:00,1
5086,MR,User 5086,1994-11-01 00:00:00,0
5087,MRS,User 5087,1999-11-01 00:00:00,0
5088,MR,User 5088,2003-01-01 00:00:00,1
5089,MRS,User 5089,2003-11-01 00:00:00,0
5090,MR,User 5090,1998-04-01 00:00:00,0
5091,MRS,User 5091,2009-10-01 00:00:00,1
5092,MR,User 5092,2000-07-01 00:00:00,0
5093,MRS,User 5093,2003-01-01 00:00:00,0
5094,MR,User 5094,2002-01-01 00:00:00,1
5095,MRS,User 5095,1989-03-01 00:00:00,0
5096,MR,User 5096,2011-08-01 00:00:00,0
5097,MRS,User 5097,1995-02-01 00:00:00,1
5098,MR,User 5098,1970-08-01 00:00:00,0
5099,MRS,User 5099,1981-01-01 00:00:00,0
5100,MR,User 5100,1981-07-01 00:00:00,1
5101,MRS,User 5101,1994-04-01 00:00:00,0
5102,MR,User 5102,1973-08-01 00:00:00,0
5103,MRS,User 5103,1998-05-01 00:00:00,1
5104,MR,User 5104,1975-10-01 00:00:00,0
5105,MRS,User 5105,1997-01-01 00:00:00,0
5106,MR,User 5106,2004-05-01 00:00:00,1
5107,MRS,User 5107,1977-03-01 00:00:00,0
5108,MR,User 5108,1986-02-01 00:00:00,0
5109,MRS,User 5109,1987-03-01 00:00:00,1
5110,MR,User 5110,2007-08-01 00:00:00,0
5111,MRS,User 5111,1981-02-01 00:00:00,0
5112,MR,User 5112,1996-04-01 00:00:00,1
5113,MRS,User 5113,1984-06-01 00:00:00,0
5114,MR,User 5114,2005-01-01 00:00:00,0
5115,MRS,User 5115,1976-08-01 00:00:00,1
5116,MR,User 5116,1981-02-01 00:00:00,0
5117,MRS,User 5117,2005-07-01 00:00:00,0
5118,MR,User 5118,1989-05-01 00:00:00,1
5119,MRS,User 5119,2001-09-01 00:00:00,0
5120,MR,User 5120,1987-01-01 00:00:00,0
5121,MRS,User 5121,2001-05-01 00:00:00,1
5122,MR,User 5122,1992-08-01 00:00:00,0
5123,MRS,User 5123,1988-08-01 00:00:00,0
5124,MR,User 5124,1995-03-01 00:00:00,1
5125,MRS,User 5125,1998-04-01 00:00:00,0
5126,MR,User 5126,1994-03-01 00:00:00,0
5127,MRS,User 5127,2005-11-01 00:00:00,1
5128,MR,User 5128,1993-06-01 00:00:00,0
5129,MRS,User 5129,1979-05-01 00:00:00,0
5130,MR,User 5130,1988-01-01 00:00:00,1
5131,MRS,User 5131,1990-04-01 00:00:00,0
5132,MR,User 5132,1975-08-01 00:00:00,0
5133,MRS,User 5133,1978-10-01 00:00:00,1
5134,MR,User 5134,1997-01-01 00:00:00,0
5135,MRS,User 5135,1995-02-01 00:00:00,0
5136,MR,User 5136,1972-10-01 00:00:00,1
5137,MRS,User 5137,1991-12-01 00:00:00,0
5138,MR,User 5138,1987-09-01 00:00:00,0
5139,MRS,User 5139,1992-10-01 00:00:00,1
5140,MR,User 5140,1988-10-01 00:00:00,0
5141,MRS,User 5141,1995-08-01 00:00:00,0
5142,MR,User 5142,1999-12-01 00:00:00,1
5143,MRS,User 5143,2001-01-01 00:00:00,0
5144,MR,User 5144,1993-08-01 00:00:00,0
5145,MRS,User 5145,1994-10-01 00:00:00,1
5146,MR,User 5146,1981-06-01 00:00:00,0
5147,MRS,User 5147,1994-06-01 00:00:00,0
5148,MR,User 5148,1974-06-01 00:00:00,1
5149,MRS,User 5149,2002-02-01 00:00:00,0
5150,MR,User 5150,1992-01-01 00:00:00,0
5151,MRS,User 5151,1983-11-01 00:00:00,1
5152,MR,User 5152,1973-03-01 00:00:00,0
5153,MRS,User 5153,1985-11-01 00:00:00,0
5154,MR,User 5154,1997-10-01 00:00:00,1
5155,MRS,User 5155,1978-01-01 00:00:00,0
5156,MR,User 5156,2009-11-01 00:00:00,0
5157,MRS,User 5157,1978-08-01 00:00:00,1
5158,MR,User 5158,1976-06-01 00:00:00,0
5159,MRS,User 5159,1976-07-01 00:00:00,0
5160,MR,User 5160,1982-12-01 00:00:00,1
5161,MRS,User 5161,1973-07-01 00:00:00,0
5162,MR,User 5162,1990-04-01 00:00:00,0
5163,MRS,User 5163,1977-06-01 00:00:00,1
5164,MR,User 5164,1987-10-01 00:00:00,0
5165,MRS,User 5165,1994-12-01 00:00:00,0
5166,MR,User 5166,1999-06-01 00:00:00,1
5167,MRS,User 5167,2000-07-01 00:00:00,0
5168,MR,User 5168,1992-10-01 00:00:00,0
5169,MRS,User 5169,1992-01-01 00:00:00,1
5170,MR,User 5170,1970-03-01 00:00:00,0
5171,MRS,User 5171,1988-01-01 00:00:00,0
5172,MR,User 5172,1976-03-01 00:00:00,1
5173,MRS,User 5173,1988-06-01 00:00:00,0
5174,MR,User 5174,2001-10-01 00:00:00,0
5175,MRS,User 5175,1990-03-01 00:00:00,1
5176,MR,User 5176,1975-06-01 00:00:00,0
5177,MRS,User 5177,1978-05-01 00:00:00,0
5178,MR,User 5178,1995-05-01 00:00:00,1
5179,MRS,User 5179,1988-03-01 00:00:00,0
5180,MR,User 5180,1984-09-01 00:00:00,0
5181,MRS,User 5181,1988-11-01 00:00:00,1
5182,MR,User 5182,1978-05-01 00:00:00,0
5183,MRS,User 5183,1996-11-01 00:00:00,0
5184,MR,User 5184,1995-11-01 00:00:00,1
5185,MRS,User 5185,1976-10-01 00:00:00,0
5186,MR,User 5186,2009-08-01 00:00:00,0
5187,MRS,User 5187,1981-01-01 00:00:00,1
5188,MR,User 5188,1989-07-01 00:00:00,0
5189,MRS,User 5189,1992-11-01 00:00:00,0
5190,MR,User 5190,1983-10-01 00:00:00,1
5191,MRS,User 5191,1970-05-01 00:00:00,0
5192,MR,User 5192,1971-11-01 00:00:00,0
5193,MRS,User 5193,1978-02-01 00:00:00,1
5194,MR,User 5194,2004-11-01 00:00:00,0
5195,MRS,User 5195,1995-01-01 00:00:00,0
5196,MR,User 5196,1990-04-01 00:00:00,1
5197,MRS,User 5197,1996-04-01 00:00:00,0
5198,MR,User 5198,1998-09-01 00:00:00,0
5199,MRS,User 5199,1992-10-01 00:00:00,1
5200,MR,User 5200,1997-11-01 00:00:00,0
5201,MRS,User 5201,1999-01-01 00:00:00,0
5202,MR,User 5202,1990-01-01 00:00:00,1
5203,MRS,User 5203,1982-09-01 00:00:00,0
5204,MR,User 5204,1973-04-01 00:00:00,0
5205,MRS,User 5205,1989-11-01 00:00:00,1
5206,MR,User 5206,1976-02-01 00:00:00,0
5207,MRS,User 5207,1982-08-01 00:00:00,0
5208,MR,User 5208,1972-12-01 00:00:00,1
5209,MRS,User 5209,1988-06-01 00:00:00,0
5210,MR,User 5210,2011-08-01 00:00:00,0
5211,MRS,User 5211,1997-07-01 00:00:00,1
5212,MR,User 5212,1982-08-01 00:00:00,0
5213,MRS,User 5213,1992-01-01 00:00:00,0
5214,MR,User 5214,2000-09-01 00:00:00,1
5215,MRS,User 5215,1973-12-01 00:00:00,0
5216,MR,User 5216,1980-11-01 00:00:00,0
5217,MRS,User 5217,1970-08-01 00:00:00,1
5218,MR,User 5218,1981-12-01 00:00:00,0
5219,MRS,User 5219,1986-04-01 00:00:00,0
5220,MR,User 5220,1973-09-01 00:00:00,1
5221,MRS,User 5221,1981-03-01 00:00:00,0
5222,MR,User 5222,1973-04-01 00:00:00,0
5223,MRS,User 5223,1994-02-01 00:00:00,1
5224,MR,User 5224,1997-07-01 00:00:00,0
5225,MRS,User 5225,1993-06-01 00:00:00,0
5226,MR,User 5226,2004-08-01 00:00:00,1
5227,MRS,User 5227,1989-01-01 00:00:00,0
5228,MR,User 5228,2003-03-01 00:00:00,0
5229,MRS,User 5229,1995-03-01 00:00:00,1
5230,MR,User 5230,1996-04-01 00:00:00,0
5231,MRS,User 5231,1984-01-01 00:00:00,0
5232,MR,User 5232,2002-11-01 00:00:00,1
5233,MRS,User 5233,2008-09-01 00:00:00,0
5234,MR,User 5234,1981-07-01 00:00:00,0
5235,MRS,User 5235,1994-09-01 00:00:00,1
5236,MR,User 5236,1975-06-01 00:00:00,0
5237,MRS,User 5237,2006-07-01 00:00:00,0
5238,MR,User 5238,2011-02-01 00:00:00,1
5239,MRS,User 5239,1982-08-01 00:00:00,0
5240,MR,User 5240,1992-12-01 00:00:00,0
5241,MRS,User 5241,2005-02-01 00:00:00,1
5242,MR,User 5242,1993-02-01 00:00:00,0
5243,MRS,User 5243,1980-04-01 00:00:00,0
5244,MR,User 5244,1993-09-01 00:00:00,1
5245,MRS,User 5245,1973-12-01 00:00:00,0
5246,MR,User 5246,2002-01-01 00:00:00,0
5247,MRS,User 5247,1993-01-01 00:00:00,1
5248,MR,User 5248,1989-03-01 00:00:00,0
5249,MRS,User 5249,1996-08-01 00:00:00,0
5250,MR,User 5250,2003-11-01 00:00:00,1
5251,MRS,User 5251,1976-01-01 00:00:00,0
5252,MR,User 5252,1981-08-01 00:00:00,0
5253,MRS,User 5253,2009-10-01 00:00:00,1
5254,MR,User 5254,2009-02-01 00:00:00,0
5255,MRS,User 5255,2004-05-01 00:00:00,0
5256,MR,User 5256,1982-09-01 00:00:00,1
5257,MRS,User 5257,1971-11-01 00:00:00,0
5258,MR,User 5258,1983-01-01 00:00:00,0
5259,MRS,User 5259,1987-08-01 00:00:00,1
5260,MR,User 5260,1977-01-01 00:00:00,0
5261,MRS,User 5261,1994-02-01 00:00:00,0
5262,MR,User 5262,1985-10-01 00:00:00,1
5263,MRS,User 5263,1976-09-01 00:00:00,0
5264,MR,User 5264,1997-10-01 00:00:00,0
5265,MRS,User 5265,2005-03-01 00:00:00,1
5266,MR,User 5266,1979-05-01 00:00:00,0
5267,MRS,User 5267,1994-03-01 00:00:00,0
5268,MR,User 5268,1979-08-01 00:00:00,1
5269,MRS,User 5269,1986-11-01 00:00:00,0
5270,MR,User 5270,1983-10-01 00:00:00,0
5271,MRS,User 5271,1988-03-01 00:00:00,1
5272,MR,User 5272,1977-10-01 00:00:00,0
5273,MRS,User 5273,1995-10-01 00:00:00,0
5274,MR,User 5274,1992-02-01 00:00:00,1
5275,MRS,User 5275,2003-04-01 00:00:00,0
5276,MR,User 5276,1986-07-01 00:00:00,0
5277,MRS,User 5277,1994-04-01 00:00:00,1
5278,MR,User 5278,2000-02-01 00:00:00,0
5279,MRS,User 5279,2005-12-01 00:00:00,0
5280,MR,User 5280,1975-11-01 00:00:00,1
5281,MRS,User 5281,1974-10-01 00:00:00,0
5282,MR,User 5282,1976-01-01 00:00:00,0
5283,MRS,User 5283,1985-12-01 00:00:00,1
5284,MR,User 5284,1989-11-01 00:00:00,0
5285,MRS,User 5285,1979-09-01 00:00:00,0
5286,MR,User 5286,2000-05-01 00:00:00,1
5287,MRS,User 5287,2009-06-01 00:00:00,0
5288,MR,User 5288,1992-06-01 00:00:00,0
5289,MRS,User 5289,2005-09-01 00:00:00,1
5290,MR,User 5290,1997-09-01 00:00:00,0
5291,MRS,User 5291,2001-03-01 00:00:00,0
5292,MR,User 5292,2001-04-01 00:00:00,1
5293,MRS,User 5293,1990-11-01 00:00:00,0
5294,MR,User 5294,1980-05-01 00:00:00,0
5295,MRS,User 5295,2000-10-01 00:00:00,1
5296,MR,User 5296,2009-05-01 00:00:00,0
5297,MRS,User 5297,1990-12-01 00:00:00,0
5298,MR,User 5298,1998-02-01 00:00:00,1
5299,MRS,User 5299,2005-12-01 00:00:00,0
5300,MR,User 5300,1982-01-01 00:00:00,0
5301,MRS,User 5301,2005-06-01 00:00:00,1
5302,MR,User 5302,1986-02-01 00:00:00,0
5303,MRS,User 5303,1985-12-01 00:00:00,0
5304,MR,User 5304,2001-01-01 00:00:00,1
5305,MRS,User 5305,1994-02-01 00:00:00,0
5306,MR,User 5306,1997-02-01 00:00:00,0
5307,MRS,User 5307,1991-05-01 00:00:00,1
5308,MR,User 5308,1995-07-01 00:00:00,0
5309,MRS,User 5309,1991-10-01 00:00:00,0
5310,MR,User 5310,2002-01-01 00:00:00,1
5311,MRS,User 5311,1981-07-01 00:00:00,0
5312,MR,User 5312,1973-02-01 00:00:00,0
5313,MRS,User 5313,1992-05-01 00:00:00,1
5314,MR,User 5314,1989-02-01 00:00:00,0
5315,MRS,User 5315,1998-04-01 00:00:00,0
5316,MR,User 5316,1970-10-01 00:00:00,1
5317,MRS,User 5317,1972-03-01 00:00:00,0
5318,MR,User 5318,1978-06-01 00:00:00,0
5319,MRS,User 5319,2005-10-01 00:00:00,1
5320,MR,User 5320,1998-03-01 00:00:00,0
5321,MRS,User 5321,2003-10-01 00:00:00,0
5322,MR,User 5322,1970-09-01 00:00:00,1
5323,MRS,User 5323,1997-01-01 00:00:00,0
5324,MR,User 5324,1977-12-01 00:00:00,0
5325,MRS,User 5325,1970-04-01 00:00:00,1
5326,MR,User 5326,1989-01-01 00:00:00,0
5327,MRS,User 5327,1980-12-01 00:00:00,0
5328,MR,User 5328,2009-03-01 00:00:00,1
5329,MRS,User 5329,2008-02-01 00:00:00,0
5330,MR,User 5330,2001-02-01 00:00:00,0
5331,MRS,User 5331,2011-03-01 00:00:00,1
5332,MR,User 5332,1999-03-01 00:00:00,0
5333,MRS,User 5333,1992-03-01 00:00:00,0
5334,MR,User 5334,1993-03-01 00:00:00,1
5335,MRS,User 5335,1977-09-01 00:00:00,0
5336,MR,User 5336,1980-05-01 00:00:00,0
5337,MRS,User 5337,1998-09-01 00:00:00,1
5338,MR,User 5338,1999-01-01 00:00:00,0
5339,MRS,User 5339,1987-03-01 00:00:00,0
5340,MR,User 5340,2010-06-01 00:00:00,1
5341,MRS,User 5341,1995-07-01 00:00:00,0
5342,MR,User 5342,1976-04-01 00:00:00,0
5343,MRS,User 5343,2007-12-01 00:00:00,1
5344,MR,User 5344,1974-01-01 00:00:00,0
5345,MRS,User 5345,2001-06-01 00:00:00,0
5346,MR,User 5346,1989-11-01 00:00:00,1
5347,MRS,User 5347,1975-01-01 00:00:00,0
5348,MR,User 5348,1976-11-01 00:00:00,0
5349,MRS,User 5349,1989-04-01 00:00:00,1
5350,MR,User 5350,2004-02-01 00:00:00,0
5351,MRS,User 5351,1999-01-01 00:00:00,0
5352,MR,User 5352,1971-04-01 00:00:00,1
5353,MRS,User 5353,1972-05-01 00:00:00,0
5354,MR,User 5354,1978-01-01 00:00:00,0
5355,MRS,User 5355,2002-10-01 00:00:00,1
5356,MR,User 5356,1984-08-01 00:00:00,0
5357,MRS,User 5357,1986-05-01 00:00:00,0
5358,MR,User 5358,2007-10-01 00:00:00,1
5359,MRS,User 5359,1984-09-01 00:00:00,0
5360,MR,User 5360,1971-09-01 00:00:00,0
5361,MRS,User 5361,1975-11-01 00:00:00,1
5362,MR,User 5362,1994-02-01 00:00:00,0
5363,MRS,User 5363,1989-06-01 00:00:00,0
5364,MR,User 5364,1994-11-01 00:00:00,1
5365,MRS,User 5365,1994-03-01 00:00:00,0
5366,MR,User 5366,1974-08-01 00:00:00,0
5367,MRS,User 5367,2003-11-01 00:00:00,1
5368,MR,User 5368,2000-02-01 00:00:00,0
5369,MRS,User 5369,1977-06-01 00:00:00,0
5370,MR,User 5370,2000-01-01 00:00:00,1
5371,MRS,User 5371,1972-08-01 00:00:00,0
5372,MR,User 5372,1976-02-01 00:00:00,0
5373,MRS,User 5373,1992-07-01 00:00:00,1
5374,MR,User 5374,1981-02-01 00:00:00,0
5375,MRS,User 5375,1999-07-01 00:00:00,0
5376,MR,User 5376,2000-10-01 00:00:00,1
5377,MRS,User 5377,1993-09-01 00:00:00,0
5378,MR,User 5378,1995-11-01 00:00:00,0
5379,MRS,User 5379,1986-05-01 00:00:00,1
5380,MR,User 5380,1974-02-01 00:00:00,0
5381,MRS,User 5381,1983-01-01 00:00:00,0
5382,MR,User 5382,1981-03-01 00:00:00,1
5383,MRS,User 5383,1986-09-01 00:00:00,0
5384,MR,User 5384,1978-01-01 00:00:00,0
5385,MRS,User 5385,2001-10-01 00:00:00,1
5386,MR,User 5386,1979-10-01 00:00:00,0
5387,MRS,User 5387,2006-09-01 00:00:00,0
5388,MR,User 5388,1999-01-01 00:00:00,1
5389,MRS,User 5389,2004-11-01 00:00:00,0
5390,MR,User 5390,1973-10-01 00:00:00,0
5391,MRS,User 5391,2009-03-01 00:00:00,1
5392,MR,User 5392,1987-09-01 00:00:00,0
5393,MRS,User 5393,1982-09-01 00:00:00,0
5394,MR,User 5394,1980-02-01 00:00:00,1
5395,MRS,User 5395,1982-04-01 00:00:00,0
5396,MR,User 5396,2001-03-01 00:00:00,0
5397,MRS,User 5397,2005-06-01 00:00:00,1
5398,MR,User 5398,1970-04-01 00:00:00,0
5399,MRS,User 5399,1989-11-01 00:00:00,0
5400,MR,User 5400,1984-12-01 00:00:00,1
5401,MRS,User 5401,1985-04-01 00:00:00,0
5402,MR,User 5402,2001-04-01 00:00:00,0
5403,MRS,User 5403,1997-02-01 00:00:00,1
5404,MR,User 5404,2011-08-01 00:00:00,0
5405,MRS,User 5405,1971-08-01 00:00:00,0
5406,MR,User 5406,1978-01-01 00:00:00,1
5407,MRS,User 5407,2005-06-01 00:00:00,0
5408,MR,User 5408,1997-09-01 00:00:00,0
5409,MRS,User 5409,2002-04-01 00:00:00,1
5410,MR,User 5410,2006-08-01 00:00:00,0
5411,MRS,User 5411,1972-07-01 00:00:00,0
5412,MR,User 5412,1997-09-01 00:00:00,1
5413,MRS,User 5413,1975-11-01 00:00:00,0
5414,MR,User 5414,1999-08-01 00:00:00,0
5415,MRS,User 5415,1975-02-01 00:00:00,1
5416,MR,User 5416,1990-02-01 00:00:00,0
5417,MRS,User 5417,1971-08-01 00:00:00,0
5418,MR,User 5418,2001-02-01 00:00:00,1
5419,MRS,User 5419,1995-07-01 00:00:00,0
5420,MR,User 5420,2004-05-01 00:00:00,0
5421,MRS,User 5421,1981-09-01 00:00:00,1
5422,MR,User 5422,2008-06-01 00:00:00,0
5423,MRS,User 5423,2002-03-01 00:00:00,0
5424,MR,User 5424,1973-11-01 00:00:00,1
5425,MRS,User 5425,1975-10-01 00:00:00,0
5426,MR,User 5426,1987-06-01 00:00:00,0
5427,MRS,User 5427,1998-02-01 00:00:00,1
5428,MR,User 5428,1974-08-01 00:00:00,0
5429,MRS,User 5429,1992-02-01 00:00:00,0
5430,MR,User 5430,1983-03-01 00:00:00,1
5431,MRS,User 5431,2011-02-01 00:00:00,0
5432,MR,User 5432,2011-01-01 00:00:00,0
5433,MRS,User 5433,2009-12-01 00:00:00,1
5434,MR,User 5434,2004-12-01 00:00:00,0
5435,MRS,User 5435,1983-03-01 00:00:00,0
5436,MR,User 5436,1972-10-01 00:00:00,1
5437,MRS,User 5437,1985-09-01 00:00:00,0
5438,MR,User 5438,1998-05-01 00:00:00,0
5439,MRS,User 5439,1981-06-01 00:00:00,1
5440,MR,User 5440,1983-07-01 00:00:00,0
5441,MRS,User 5441,2003-03-01 00:00:00,0
5442,MR,User 5442,1970-04-01 00:00:00,1
5443,MRS,User 5443,1996-10-01 00:00:00,0
5444,MR,User 5444,1977-10-01 00:00:00,0
5445,MRS,User 5445,2011-09-01 00:00:00,1
5446,MR,User 5446,1988-07-01 00:00:00,0
5447,MRS,User 5447,1979-01-01 00:00:00,0
5448,MR,User 5448,2001-02-01 00:00:00,1
5449,MRS,User 5449,1973-04-01 00:00:00,0
5450,MR,User 5450,1976-06-01 00:00:00,0
5451,MRS,User 5451,1992-01-01 00:00:00,1
5452,MR,User 5452,1977-07-01 00:00:00,0
5453,MRS,User 5453,1983-02-01 00:00:00,0
5454,MR,User 5454,1971-03-01 00:00:00,1
5455,MRS,User 5455,1978-03-01 00:00:00,0
5456,MR,User 5456,2007-02-01 00:00:00,0
5457,MRS,User 5457,2006-02-01 00:00:00,1
5458,MR,User 5458,1997-07-01 00:00:00,0
5459,MRS,User 5459,1999-01-01 00:00:00,0
5460,MR,User 5460,1990-09-01 00:00:00,1
5461,MRS,User 5461,1986-03-01 00:00:00,0
5462,MR,User 5462,1989-01-01 00:00:00,0
5463,MRS,User 5463,1974-10-01 00:00:00,1
5464,MR,User 5464,1978-05-01 00:00:00,0
5465,MRS,User 5465,1997-03-01 00:00:00,0
5466,MR,User 5466,1997-05-01 00:00:00,1
5467,MRS,User 5467,1983-08-01 00:00:00,0
5468,MR,User 5468,1997-07-01 00:00:00,0
5469,MRS,User 5469,1983-06-01 00:00:00,1
5470,MR,User 5470,1995-12-01 00:00:00,0
5471,MRS,User 5471,1976-03-01 00:00:00,0
5472,MR,User 5472,2006-05-01 00:00:00,1
5473,MRS,User 5473,2008-02-01 00:00:00,0
5474,MR,User 5474,2009-07-01 00:00:00,0
5475,MRS,User 5475,2011-06-01 00:00:00,1
5476,MR,User 5476,1975-04-01 00:00:00,0
5477,MRS,User 5477,1997-02-01 00:00:00,0
5478,MR,User 5478,2006-03-01 00:00:00,1
5479,MRS,User 5479,1986-03-01 00:00:00,0
5480,MR,User 5480,1983-10-01 00:00:00,0
5481,MRS,User 5481,1990-05-01 00:00:00,1
5482,MR,User 5482,1988-09-01 00:00:00,0
5483,MRS,User 5483,2002-02-01 00:00:00,0
5484,MR,User 5484,1990-12-01 00:00:00,1
5485,MRS,User 5485,1978-06-01 00:00:00,0
5486,MR,User 5486,1991-01-01 00:00:00,0
5487,MRS,User 5487,2008-02-01 00:00:00,1
5488,MR,User 5488,1972-03-01 00:00:00,0
5489,MRS,User 5489,1991-08-01 00:00:00,0
5490,MR,User 5490,1988-03-01 00:00:00,1
5491,MRS,User 5491,1995-10-01 00:00:00,0
5492,MR,User 5492,2002-07-01 00:00:00,0
5493,MRS,User 5493,1972-01-01 00:00:00,1
5494,MR,User 5494,2007-06-01 00:00:00,0
5495,MRS,User 5495,1984-05-01 00:00:00,0
5496,MR,User 5496,1970-11-01 00:00:00,1
5497,MRS,User 5497,1972-11-01 00:00:00,0
5498,MR,User 5498,1981-07-01 00:00:00,0
5499,MRS,User 5499,1977-06-01 00:00:00,1
5500,MR,User 5500,1972-05-01 00:00:00,0
5501,MRS,User 5501,2000-12-01 00:00:00,0
5502,MR,User 5502,1992-08-01 00:00:00,1
5503,MRS,User 5503,1989-12-01 00:00:00,0
5504,MR,User 5504,2002-01-01 00:00:00,0
5505,MRS,User 5505,1986-11-01 00:00:00,1
5506,MR,User 5506,1999-07-01 00:00:00,0
5507,MRS,User 5507,1983-12-01 00:00:00,0
5508,MR,User 5508,1992-06-01 00:00:00,1
5509,MRS,User 5509,1998-07-01 00:00:00,0
5510,MR,User 5510,2003-10-01 00:00:00,0
5511,MRS,User 5511,2011-07-01 00:00:00,1
5512,MR,User 5512,1992-10-01 00:00:00,0
5513,MRS,User 5513,2000-10-01 00:00:00,0
5514,MR,User 5514,1972-04-01 00:00:00,1
5515,MRS,User 5515,1972-03-01 00:00:00,0
5516,MR,User 5516,1974-02-01 00:00:00,0
5517,MRS,User 5517,1983-12-01 00:00:00,1
5518,MR,User 5518,1985-05-01 00:00:00,0
5519,MRS,User 5519,2004-12-01 00:00:00,0
5520,MR,User 5520,1973-07-01 00:00:00,1
5521,MRS,User 5521,2007-10-01 00:00:00,0
5522,MR,User 5522,1981-06-01 00:00:00,0
5523,MRS,User 5523,1997-04-01 00:00:00,1
5524,MR,User 5524,1988-07-01 00:00:00,0
5525,MRS,User 5525,1980-08-01 00:00:00,0
5526,MR,User 5526,2009-03-01 00:00:00,1
5527,MRS,User 5527,2008-11-01 00:00:00,0
5528,MR,User 5528,2005-01-01 00:00:00,0
5529,MRS,User 5529,1986-11-01 00:00:00,1
5530,MR,User 5530,1990-07-01 00:00:00,0
5531,MRS,User 5531,1980-06-01 00:00:00,0
5532,MR,User 5532,2002-03-01 00:00:00,1
5533,MRS,User 5533,1974-07-01 00:00:00,0
5534,MR,User 5534,1979-05-01 00:00:00,0
5535,MRS,User 5535,2002-12-01 00:00:00,1
5536,MR,User 5536,1981-08-01 00:00:00,0
5537,MRS,User 5537,1970-11-01 00:00:00,0
5538,MR,User 5538,1980-11-01 00:00:00,1
5539,MRS,User 5539,1980-02-01 00:00:00,0
5540,MR,User 5540,1987-09-01 00:00:00,0
5541,MRS,User 5541,1986-05-01 00:00:00,1
5542,MR,User 5542,1998-08-01 00:00:00,0
5543,MRS,User 5543,1980-07-01 00:00:00,0
5544,MR,User 5544,1978-06-01 00:00:00,1
5545,MRS,User 5545,1980-09-01 00:00:00,0
5546,MR,User 5546,1997-09-01 00:00:00,0
5547,MRS,User 5547,1993-02-01 00:00:00,1
5548,MR,User 5548,2002-05-01 00:00:00,0
5549,MRS,User 5549,1979-01-01 00:00:00,0
5550,MR,User 5550,2001-04-01 00:00:00,1
5551,MRS,User 5551,1974-03-01 00:00:00,0
5552,MR,User 5552,1980-03-01 00:00:00,0
5553,MRS,User 5553,2008-07-01 00:00:00,1
5554,MR,User 5554,2006-12-01 00:00:00,0
5555,MRS,User 5555,1997-05-01 00:00:00,0
5556,MR,User 5556,1995-10-01 00:00:00,1
